region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
CPZ,A_N100,peak_lat_ms_roll_mean,Peak latency,A_N100_peak_lat_ms_roll_mean,0.01283192710607446,97.24860018159806,0.10605954959344246,0.011248628059963881,0.4199370712364954,0.015796892334850543,60
CPZ,A_P200,peak_lat_ms_roll_mean,Peak latency,A_P200_peak_lat_ms_roll_mean,-0.02116408720511021,181.5928477897162,-0.14749750400215603,0.021755513686866033,0.2607410603693143,0.018634793256026065,60
CPZ,A_N200,peak_lat_ms_roll_mean,Peak latency,A_N200_peak_lat_ms_roll_mean,-0.03799573542253828,318.83697632919694,-0.20253629324695177,0.04102095008221524,0.12066931500698032,0.024122513630572558,60
CPZ,A_P300,peak_lat_ms_roll_mean,Peak latency,A_P300_peak_lat_ms_roll_mean,0.028495509458645794,225.4736603990113,0.11376552648350334,0.0129425950160687,0.38676370464110055,0.03267555355346033,60
CPZ,T_P50,peak_lat_ms_roll_mean,Peak latency,T_P50_peak_lat_ms_roll_mean,-0.01730068351493183,569.0935965664514,-0.16266722975748568,0.026460627636974637,0.21431049175432015,0.013779261882352987,60
CPZ,T_N100,peak_lat_ms_roll_mean,Peak latency,T_N100_peak_lat_ms_roll_mean,-0.051991852068695034,621.0317460317459,-0.2990331927242192,0.08942085035084002,0.020289062271828334,0.02178515953022674,60
CPZ,T_P200,peak_lat_ms_roll_mean,Peak latency,T_P200_peak_lat_ms_roll_mean,-0.028761037705580268,689.9513373940678,-0.1626683758420379,0.026461000499086496,0.21430721913803816,0.02290678296820116,60
CPZ,T_N200,peak_lat_ms_roll_mean,Peak latency,T_N200_peak_lat_ms_roll_mean,-0.020890160254501806,631.7999568074052,-0.14199820356680073,0.02016348981619858,0.27913212229542306,0.019121490129427737,60
CPZ,T_P300,peak_lat_ms_roll_mean,Peak latency,T_P300_peak_lat_ms_roll_mean,-0.12688244667830967,891.6838097129742,-0.44744273691661696,0.2002050028194329,0.000337830370160814,0.03329963142628966,60
Cz,A_P50,mean_amp_roll_mean,Mean amplitude,A_P50_mean_amp_roll_mean,0.030289426509946208,-0.6711239936297746,0.5735545909264014,0.3289648687727516,1.6660105972222356e-06,0.005680347728848391,60
